file_name,invoice_number,line_item_id,description,quantity,unit_price,amount,subtotal,discount,taxes,total_amount,corrected_total_amount,saving_loss,invoice_label,label
6.json,2637-094,478,,1.0,45.53,45.53,550.14,0.0,0.0,550.14,550.14,0.0,correct,correct
61.json,9Y4M2d-488,479,,2.0,45.38,90.76,480.75,0.0,0.0,480.75,480.75,0.0,correct,correct
61.json,9Y4M2d-488,480,,5.0,40.77,203.85,480.75,0.0,0.0,480.75,480.75,0.0,correct,correct
61.json,9Y4M2d-488,481,,2.0,93.07,186.14,480.75,0.0,0.0,480.75,480.75,0.0,correct,correct
67.json,INV/05-63/473,482,,1.0,41.54,41.54,217.91,0.0,19.61,226.66,237.52,10.860000000000014,not_correct,not_correct
67.json,INV/05-63/473,483,,3.0,36.56,109.68,217.91,0.0,19.61,226.66,237.52,10.860000000000014,not_correct,not_correct
67.json,INV/05-63/473,484,,1.0,66.69,66.69,217.91,0.0,19.61,226.66,237.52,10.860000000000014,not_correct,not_correct
68.json,INV/81-29/926,485,,6.0,26.85,161.1,302.08,0.0,11.18,307.82,313.26,5.439999999999998,not_correct,not_correct
68.json,INV/81-29/926,486,,2.0,70.49,140.98,302.08,0.0,11.18,307.82,313.26,5.439999999999998,not_correct,not_correct
7.json,INV/62-03/343,487,,6.0,0.0,0.0,722.28,0.0,0.0,720.38,722.28,1.8999999999999773,not_correct,not_correct
7.json,INV/62-03/343,488,,6.0,0.0,0.0,722.28,0.0,0.0,720.38,722.28,1.8999999999999773,not_correct,not_correct
18.json,,489,,6.0,3.34,20.04,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,490,,4.0,39.27,157.08,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,491,,4.0,92.44,369.76,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,492,,1.0,88.74,88.74,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
74.json,INV/55-79/951,493,,1.0,23.11,23.11,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
74.json,INV/55-79/951,494,,4.0,45.64,182.56,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
74.json,INV/55-79/951,495,,3.0,82.95,248.85,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
74.json,INV/55-79/951,496,,6.0,4.76,28.56,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
74.json,INV/55-79/951,497,,4.0,70.44,281.76,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
18.json,,498,,1.0,69.76,69.76,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,499,,2.0,36.66,73.32,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,500,,5.0,21.27,106.35,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,501,,5.0,26.69,133.45,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
77.json,INV63917375,502,,6.0,56.02,336.12,608.64,0.0,0.0,608.64,608.64,0.0,correct,correct
77.json,INV63917375,503,,3.0,27.86,83.58,608.64,0.0,0.0,608.64,608.64,0.0,correct,correct
77.json,INV63917375,504,,3.0,62.98,188.94,608.64,0.0,0.0,608.64,608.64,0.0,correct,correct
79.json,5875-863,505,,2.0,27.12,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
79.json,5875-863,506,,1.0,68.78,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
79.json,5875-863,507,,3.0,71.63,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
79.json,5875-863,508,,3.0,97.03,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
79.json,5875-863,509,,6.0,70.31,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
80.json,INV/00-14/786,510,,5.0,8.04,40.2,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
80.json,INV/00-14/786,511,,3.0,25.3,75.9,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
80.json,INV/00-14/786,512,,3.0,69.57,208.71,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
80.json,INV/00-14/786,513,,5.0,78.15,390.75,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
80.json,INV/00-14/786,514,,3.0,30.65,91.95,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
82.json,INV/24-39/636,515,,1.0,60.19,60.19,1166.78,0.0,0.0,1166.78,1166.78,0.0,correct,correct
82.json,INV/24-39/636,516,,4.0,97.96,391.84,1166.78,0.0,0.0,1166.78,1166.78,0.0,correct,correct
82.json,INV/24-39/636,517,,3.0,28.65,85.95,1166.78,0.0,0.0,1166.78,1166.78,0.0,correct,correct
82.json,INV/24-39/636,518,,3.0,70.32,210.96,1166.78,0.0,0.0,1166.78,1166.78,0.0,correct,correct
82.json,INV/24-39/636,519,,6.0,69.64,417.84,1166.78,0.0,0.0,1166.78,1166.78,0.0,correct,correct
83.json,INV15023376,520,,5.0,62.05,310.25,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
83.json,INV15023376,521,,1.0,62.63,62.63,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
83.json,INV15023376,522,,3.0,82.04,246.12,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
84.json,6Y6M6d-599,523,,2.0,78.04,156.08,342.4,0.0,14.43,339.92,356.83,16.909999999999968,not_correct,not_correct
84.json,6Y6M6d-599,524,,1.0,83.33,83.33,342.4,0.0,14.43,339.92,356.83,16.909999999999968,not_correct,not_correct
84.json,6Y6M6d-599,525,,3.0,34.33,102.99,342.4,0.0,14.43,339.92,356.83,16.909999999999968,not_correct,not_correct
85.json,7343-488,526,,1.0,48.07,48.07,141.72,2.37,5.32,144.67,144.67,0.0,correct,correct
85.json,7343-488,527,,1.0,93.65,93.65,141.72,2.37,5.32,144.67,144.67,0.0,correct,correct
test_0.json,INV64664304,528,,5.0,38.27,191.35,328.43,8.31,21.2,339.81,341.32,1.509999999999991,not_correct,not_correct
test_0.json,INV64664304,529,,4.0,24.69,98.76,328.43,8.31,21.2,339.81,341.32,1.509999999999991,not_correct,not_correct
test_0.json,INV64664304,530,,2.0,19.16,38.32,328.43,8.31,21.2,339.81,341.32,1.509999999999991,not_correct,not_correct
test_1.json,INV/18-33/725,531,,5.0,50.36,251.8,560.46,0.0,0.0,560.46,560.46,0.0,correct,correct
test_1.json,INV/18-33/725,532,,6.0,16.61,99.66,560.46,0.0,0.0,560.46,560.46,0.0,correct,correct
test_1.json,INV/18-33/725,533,,4.0,52.25,209.0,560.46,0.0,0.0,560.46,560.46,0.0,correct,correct
test_10.json,INV/01-62/982,534,,1.0,60.17,60.17,0.0,0.0,5.57,127.75,5.57,0.0,not_correct,not_correct
test_10.json,INV/01-62/982,535,,1.0,47.64,47.64,0.0,0.0,5.57,127.75,5.57,0.0,not_correct,not_correct
test_10.json,INV/01-62/982,536,,2.0,8.59,17.18,0.0,0.0,5.57,127.75,5.57,0.0,not_correct,not_correct
test_11.json,5Y6M5d-505,537,,1.0,5.18,5.18,724.37,0.0,0.0,724.37,724.37,0.0,correct,correct
test_11.json,5Y6M5d-505,538,,6.0,36.35,218.1,724.37,0.0,0.0,724.37,724.37,0.0,correct,correct
test_11.json,5Y6M5d-505,539,,6.0,43.23,259.38,724.37,0.0,0.0,724.37,724.37,0.0,correct,correct
test_11.json,5Y6M5d-505,540,,3.0,80.57,241.71,724.37,0.0,0.0,724.37,724.37,0.0,correct,correct
test_12.json,INV24437684,541,,4.0,66.35,265.4,437.53,0.0,0.0,437.53,437.53,0.0,correct,correct
test_12.json,INV24437684,542,,3.0,27.09,81.27,437.53,0.0,0.0,437.53,437.53,0.0,correct,correct
test_12.json,INV24437684,543,,1.0,90.86,90.86,437.53,0.0,0.0,437.53,437.53,0.0,correct,correct
test_13.json,8236-546,544,,6.0,37.67,226.02,558.36,0.0,0.0,558.36,558.36,0.0,correct,correct
test_13.json,8236-546,545,,6.0,55.39,332.34,558.36,0.0,0.0,558.36,558.36,0.0,correct,correct
test_2.json,3Y3M8d-350,546,,5.0,84.31,421.55,482.96,0.0,0.0,482.96,482.96,0.0,correct,correct
test_2.json,3Y3M8d-350,547,,1.0,61.41,61.41,482.96,0.0,0.0,482.96,482.96,0.0,correct,correct
test_3.json,8643-519,548,,2.0,98.59,197.18,557.7,0.0,0.0,557.7,557.7,0.0,correct,correct
test_3.json,8643-519,549,,4.0,90.13,360.52,557.7,0.0,0.0,557.7,557.7,0.0,correct,correct
test_4.json,1966-282,550,,3.0,36.93,110.79,577.31,0.0,0.0,606.07,577.31,0.0,not_correct,not_correct
test_4.json,1966-282,551,,5.0,59.18,295.9,577.31,0.0,0.0,606.07,577.31,0.0,not_correct,not_correct
test_4.json,1966-282,552,,2.0,11.46,22.92,577.31,0.0,0.0,606.07,577.31,0.0,not_correct,not_correct
test_4.json,1966-282,553,,5.0,29.54,147.7,577.31,0.0,0.0,606.07,577.31,0.0,not_correct,not_correct
test_5.json,2Y5M7d-039,554,,3.0,15.74,47.22,876.64,0.0,0.0,903.67,876.64,0.0,not_correct,not_correct
test_5.json,2Y5M7d-039,555,,5.0,54.44,272.2,876.64,0.0,0.0,903.67,876.64,0.0,not_correct,not_correct
test_5.json,2Y5M7d-039,556,,6.0,92.28,553.68,876.64,0.0,0.0,903.67,876.64,0.0,not_correct,not_correct
test_5.json,2Y5M7d-039,557,,3.0,1.18,3.54,876.64,0.0,0.0,903.67,876.64,0.0,not_correct,not_correct
test_6.json,1480-718,558,,1.0,80.25,80.25,0.0,0.0,19.07,19.07,19.07,0.0,correct,correct
test_6.json,1480-718,559,,2.0,82.6,165.2,0.0,0.0,19.07,19.07,19.07,0.0,correct,correct
test_6.json,1480-718,560,,2.0,96.21,192.42,0.0,0.0,19.07,19.07,19.07,0.0,correct,correct
test_7.json,INV/25-00/951,561,,5.0,32.18,160.9,0.0,0.0,0.0,408.37,0.0,0.0,not_correct,not_correct
test_7.json,INV/25-00/951,562,,6.0,35.34,212.04,0.0,0.0,0.0,408.37,0.0,0.0,not_correct,not_correct
test_7.json,INV/25-00/951,563,,1.0,25.59,25.59,0.0,0.0,0.0,408.37,0.0,0.0,not_correct,not_correct
test_8.json,INV/15-21/217,564,,6.0,6.41,38.46,0.0,0.0,16.64,16.64,16.64,0.0,correct,correct
test_8.json,INV/15-21/217,565,,6.0,60.55,363.3,0.0,0.0,16.64,16.64,16.64,0.0,correct,correct
18.json,,566,,6.0,79.98,479.88,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,567,,6.0,17.78,106.68,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
1.json,4Y1M7d-017,568,Heavy school available,1.0,45.84,137.52,436.97,0.0,0.0,436.97,436.97,0.0,correct,correct
1.json,4Y1M7d-017,569,Statement for,1.0,43.85,43.85,436.97,0.0,0.0,436.97,436.97,0.0,correct,correct
1.json,4Y1M7d-017,570,Run sign war follow,1.0,33.18,132.72,436.97,0.0,0.0,436.97,436.97,0.0,correct,correct
1.json,4Y1M7d-017,571,When region seek,1.0,26.29,105.16,436.97,0.0,0.0,436.97,436.97,0.0,correct,correct
11.json,4Y5M8d-964,572,Forget join again.,6.0,33.02,198.12,288.22,0.0,0.0,288.22,288.22,0.0,correct,correct
11.json,4Y5M8d-964,573,Industry carry.,1.0,90.1,90.1,288.22,0.0,0.0,288.22,288.22,0.0,correct,correct
12.json,6y8Mod-837,574,Beautiful break unit,2.0,57.28,114.56,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
12.json,6y8Mod-837,575,That class,4.0,6.45,25.8,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
13.json,INV/18-92/169,576,National personal.,4.0,93.93,375.72,963.47,0.0,0.0,963.47,963.47,0.0,correct,correct
13.json,INV/18-92/169,577,Them month no.,5.0,58.23,291.15,963.47,0.0,0.0,963.47,963.47,0.0,correct,correct
13.json,INV/18-92/169,578,Name material much.,4.0,36.62,146.48,963.47,0.0,0.0,963.47,963.47,0.0,correct,correct
13.json,INV/18-92/169,579,They both American.,3.0,39.51,118.53,963.47,0.0,0.0,963.47,963.47,0.0,correct,correct
15.json,5Y9M9d-093,580,House lose use.,1.0,57.21,57.21,1108.94,0.0,0.0,1108.94,1108.94,0.0,correct,correct
15.json,5Y9M9d-093,581,Debate age age.,5.0,84.19,420.95,1108.94,0.0,0.0,1108.94,1108.94,0.0,correct,correct
15.json,5Y9M9d-093,582,To share some what.,6.0,12.83,76.98,1108.94,0.0,0.0,1108.94,1108.94,0.0,correct,correct
15.json,5Y9M9d-093,583,Stop feeling gas.,2.0,76.3,152.6,1108.94,0.0,0.0,1108.94,1108.94,0.0,correct,correct
15.json,5Y9M9d-093,584,Decide those.,5.0,80.24,401.2,1108.94,0.0,0.0,1108.94,1108.94,0.0,correct,correct
16.json,INV70773681,585,Several brother.,4.0,91.48,365.92,796.45,16.49,51.47,826.26,831.43,5.169999999999959,not_correct,not_correct
16.json,INV70773681,586,Cost difference.,6.0,35.18,211.08,796.45,16.49,51.47,826.26,831.43,5.169999999999959,not_correct,not_correct
16.json,INV70773681,587,She well.,4.0,48.5,194.0,796.45,16.49,51.47,826.26,831.43,5.169999999999959,not_correct,not_correct
16.json,INV70773681,588,New PM provide.,5.0,5.09,25.45,796.45,16.49,51.47,826.26,831.43,5.169999999999959,not_correct,not_correct
17.json,INV94276954,589,Enjoy decision true.,6.0,52.98,317.88,798.47,24.51,42.39,0.0,816.35,816.35,not_correct,not_correct
17.json,INV94276954,590,Else evening leave.,3.0,96.35,289.05,798.47,24.51,42.39,0.0,816.35,816.35,not_correct,not_correct
17.json,INV94276954,591,Quality radio key.,1.0,60.89,60.89,798.47,24.51,42.39,0.0,816.35,816.35,not_correct,not_correct
17.json,INV94276954,592,Trade from who.,5.0,26.13,130.65,798.47,24.51,42.39,0.0,816.35,816.35,not_correct,not_correct
18.json,,593,Indeed view.,6.0,63.13,378.78,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,594,Possible point person.,2.0,72.59,145.18,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
20.json,3389-251,595,Forward turn without.,6.0,12.32,73.92,819.55,24.42,50.04,845.17,845.17,0.0,correct,correct
20.json,3389-251,596,Sort and push.,2.0,44.42,88.84,819.55,24.42,50.04,845.17,845.17,0.0,correct,correct
20.json,3389-251,597,Sometimes main politics.,3.0,84.03,252.09,819.55,24.42,50.04,845.17,845.17,0.0,correct,correct
20.json,3389-251,598,Police magazine all.,6.0,67.45,404.7,819.55,24.42,50.04,845.17,845.17,0.0,correct,correct
21.json,5549-446,599,Board institution executive national.,2.0,48.35,96.7,160.52,0.0,0.0,160.52,160.52,0.0,correct,correct
21.json,5549-446,600,Relationship line.,2.0,31.91,63.82,160.52,0.0,0.0,160.52,160.52,0.0,correct,correct
22.json,INV05374322,601,Just opportunity role threat.,4.0,49.72,198.88,652.75,0.0,29.97,682.72,682.72,0.0,correct,correct
22.json,INV05374322,602,After issue out.,3.0,96.69,290.07,652.75,0.0,29.97,682.72,682.72,0.0,correct,correct
22.json,INV05374322,603,Fly morning happen.,6.0,27.3,163.8,652.75,0.0,29.97,682.72,682.72,0.0,correct,correct
18.json,,604,Bar partner.,6.0,38.14,228.84,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,605,Management reduce me.,2.0,41.85,83.7,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,606,Herself alone stuff.,2.0,38.24,76.48,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,607,Stay court.,6.0,88.7,532.2,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,608,Attorney question standard most.,2.0,8.45,16.9,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
24.json,0551-467,609,Very pull.,2.0,78.9,157.8,826.51,0.0,28.65,834.58,855.16,20.579999999999927,not_correct,not_correct
24.json,0551-467,610,Raise speak.,5.0,95.91,479.55,826.51,0.0,28.65,834.58,855.16,20.579999999999927,not_correct,not_correct
24.json,0551-467,611,Star fight.,4.0,29.74,118.96,826.51,0.0,28.65,834.58,855.16,20.579999999999927,not_correct,not_correct
24.json,0551-467,612,Knowledge himself least.,6.0,11.7,70.2,826.51,0.0,28.65,834.58,855.16,20.579999999999927,not_correct,not_correct
29.json,0612-094,613,Executive ago.,5.0,76.82,384.1,424.6,0.0,21.97,446.57,446.57,0.0,correct,correct
29.json,0612-094,614,Condition even no discuss.,1.0,40.5,40.5,424.6,0.0,21.97,446.57,446.57,0.0,correct,correct
31.json,9904-224,615,Student fly our.,5.0,86.52,432.6,637.04,13.84,0.0,623.2,623.2,0.0,correct,correct
31.json,9904-224,616,Consumer amount bring.,3.0,44.98,134.94,637.04,13.84,0.0,623.2,623.2,0.0,correct,correct
31.json,9904-224,617,Capital never technology catch.,1.0,26.3,26.3,637.04,13.84,0.0,623.2,623.2,0.0,correct,correct
31.json,9904-224,618,Raise growth office large.,1.0,43.98,43.98,637.04,13.84,0.0,623.2,623.2,0.0,correct,correct
33.json,9067-093,619,Expert stop visit.,1.0,29.28,29.28,979.2,0.0,0.0,1019.01,979.2,0.0,not_correct,not_correct
33.json,9067-093,620,Thank hope who.,6.0,87.59,525.54,979.2,0.0,0.0,1019.01,979.2,0.0,not_correct,not_correct
33.json,9067-093,621,Popular wear safe.,6.0,12.87,77.22,979.2,0.0,0.0,1019.01,979.2,0.0,not_correct,not_correct
33.json,9067-093,622,Election medical hospital.,6.0,15.32,91.92,979.2,0.0,0.0,1019.01,979.2,0.0,not_correct,not_correct
33.json,9067-093,623,Build financial seem.,4.0,63.81,255.24,979.2,0.0,0.0,1019.01,979.2,0.0,not_correct,not_correct
18.json,,624,Interest involve environment.,3.0,26.82,80.46,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,625,Card site.,6.0,91.23,547.38,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,626,Air measure.,6.0,30.5,183.0,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,627,Father resource career.,1.0,33.59,33.59,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
36.json,INV/67-71/094,628,Political deep.,2.0,98.44,196.88,802.23,14.6,55.17,842.8,842.8,0.0,correct,correct
36.json,INV/67-71/094,629,Door business and.,1.0,57.9,57.9,802.23,14.6,55.17,842.8,842.8,0.0,correct,correct
36.json,INV/67-71/094,630,Gun pay hot.,4.0,49.55,198.2,802.23,14.6,55.17,842.8,842.8,0.0,correct,correct
36.json,INV/67-71/094,631,Financial cost through.,5.0,69.85,349.25,802.23,14.6,55.17,842.8,842.8,0.0,correct,correct
38.json,5827-575,632,Experience western response.,5.0,80.16,400.8,464.25,0.0,0.0,464.25,464.25,0.0,correct,correct
38.json,5827-575,633,Firm bit growth.,1.0,63.45,63.45,464.25,0.0,0.0,464.25,464.25,0.0,correct,correct
39.json,INV/55-61/025,634,Or their across.,4.0,9.25,37.0,55.63,0.0,3.89,59.52,59.52,0.0,correct,correct
39.json,INV/55-61/025,635,Fund sea.,3.0,6.21,18.63,55.63,0.0,3.89,59.52,59.52,0.0,correct,correct
42.json,INV48337135,636,Name pick best movement.,2.0,95.98,191.96,396.23,0.0,19.43,415.66,415.66,0.0,correct,correct
42.json,INV48337135,637,President current.,3.0,68.09,204.27,396.23,0.0,19.43,415.66,415.66,0.0,correct,correct
43.json,2Y2M7d-846,638,Career theory.,5.0,8.4,42.0,257.76,0.0,0.0,266.63,257.76,0.0,not_correct,not_correct
43.json,2Y2M7d-846,639,Major expect statement.,3.0,25.62,76.86,257.76,0.0,0.0,266.63,257.76,0.0,not_correct,not_correct
43.json,2Y2M7d-846,640,By wife perhaps.,6.0,23.15,138.9,257.76,0.0,0.0,266.63,257.76,0.0,not_correct,not_correct
47.json,INV/87-40/070,641,Anyone best.,4.0,11.14,44.56,883.15,0.0,79.48,962.63,962.63,0.0,correct,correct
47.json,INV/87-40/070,642,Tough money south.,3.0,69.64,208.92,883.15,0.0,79.48,962.63,962.63,0.0,correct,correct
47.json,INV/87-40/070,643,Dinner evidence his.,1.0,6.06,6.06,883.15,0.0,79.48,962.63,962.63,0.0,correct,correct
47.json,INV/87-40/070,644,Admit without true.,4.0,92.54,370.16,883.15,0.0,79.48,962.63,962.63,0.0,correct,correct
47.json,INV/87-40/070,645,Huge scientist general.,5.0,50.69,253.45,883.15,0.0,79.48,962.63,962.63,0.0,correct,correct
49.json,INV/88-98/805,646,Be.,6.0,28.7,172.2,499.15,0.0,0.0,499.15,499.15,0.0,correct,correct
49.json,INV/88-98/805,647,Receive itself keep.,3.0,36.35,109.05,499.15,0.0,0.0,499.15,499.15,0.0,correct,correct
49.json,INV/88-98/805,648,Apply over statement.,5.0,43.58,217.9,499.15,0.0,0.0,499.15,499.15,0.0,correct,correct
50.json,INV15963902,649,Leader that.,5.0,74.32,371.6,826.16,0.0,462.65,1288.81,1288.81,0.0,correct,correct
50.json,INV15963902,650,Treat shoulder.,5.0,74.49,372.45,826.16,0.0,462.65,1288.81,1288.81,0.0,correct,correct
50.json,INV15963902,651,Pull movement son.,1.0,76.66,76.66,826.16,0.0,462.65,1288.81,1288.81,0.0,correct,correct
50.json,INV15963902,652,Again evening more.,5.0,1.09,5.45,826.16,0.0,462.65,1288.81,1288.81,0.0,correct,correct
51.json,5Y4M9d-284,653,Provide picture particular.,4.0,69.69,278.76,882.92,0.0,0.0,882.92,882.92,0.0,correct,correct
51.json,5Y4M9d-284,654,What alone.,3.0,45.93,137.79,882.92,0.0,0.0,882.92,882.92,0.0,correct,correct
51.json,5Y4M9d-284,655,Sea car word.,2.0,88.3,176.6,882.92,0.0,0.0,882.92,882.92,0.0,correct,correct
51.json,5Y4M9d-284,656,Keep song citizen.,2.0,49.96,99.92,882.92,0.0,0.0,882.92,882.92,0.0,correct,correct
51.json,5Y4M9d-284,657,Hotel time effect.,5.0,37.97,189.85,882.92,0.0,0.0,882.92,882.92,0.0,correct,correct
53.json,9Y2M9d-571,658,Large explain response.,5.0,44.13,220.65,461.07,0.0,26.59,474.8,487.66,12.860000000000014,not_correct,not_correct
53.json,9Y2M9d-571,659,Sometimes none conference.,6.0,40.07,240.42,461.07,0.0,26.59,474.8,487.66,12.860000000000014,not_correct,not_correct
18.json,,660,Attack water.,1.0,11.11,11.11,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,661,Stuff choice.,4.0,98.39,393.56,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,662,Offer today over.,6.0,31.33,187.98,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
6.json,2637-094,663,Between must.,6.0,17.79,106.74,550.14,0.0,0.0,550.14,550.14,0.0,correct,correct
6.json,2637-094,664,Become three.,3.0,87.27,261.81,550.14,0.0,0.0,550.14,550.14,0.0,correct,correct
6.json,2637-094,665,We add.,4.0,28.92,115.68,550.14,0.0,0.0,550.14,550.14,0.0,correct,correct
6.json,2637-094,666,President occur star.,1.0,20.38,20.38,550.14,0.0,0.0,550.14,550.14,0.0,correct,correct
6.json,2637-094,667,Today college section.,1.0,45.53,45.53,550.14,0.0,0.0,550.14,550.14,0.0,correct,correct
61.json,9Y4M2d-488,668,Tonight fund human side.,2.0,45.38,90.76,480.75,0.0,0.0,480.75,480.75,0.0,correct,correct
61.json,9Y4M2d-488,669,Whole main tough.,5.0,40.77,203.85,480.75,0.0,0.0,480.75,480.75,0.0,correct,correct
61.json,9Y4M2d-488,670,Form enough.,2.0,93.07,186.14,480.75,0.0,0.0,480.75,480.75,0.0,correct,correct
67.json,INV/05-63/473,671,Feel night trip.,1.0,41.54,41.54,217.91,0.0,19.61,226.66,237.52,10.860000000000014,not_correct,not_correct
67.json,INV/05-63/473,672,Great claim try.,3.0,36.56,109.68,217.91,0.0,19.61,226.66,237.52,10.860000000000014,not_correct,not_correct
67.json,INV/05-63/473,673,Respond indeed.,1.0,66.69,66.69,217.91,0.0,19.61,226.66,237.52,10.860000000000014,not_correct,not_correct
68.json,INV/81-29/926,674,Smile personal.,6.0,26.85,161.1,302.08,0.0,11.18,307.82,313.26,5.439999999999998,not_correct,not_correct
68.json,INV/81-29/926,675,Floor military remain.,2.0,70.49,140.98,302.08,0.0,11.18,307.82,313.26,5.439999999999998,not_correct,not_correct
7.json,INV/62-03/343,676,Behind citizen.,6.0,0.0,0.0,722.28,0.0,0.0,720.38,722.28,1.8999999999999773,not_correct,not_correct
7.json,INV/62-03/343,677,Prove meeting near.,6.0,0.0,0.0,722.28,0.0,0.0,720.38,722.28,1.8999999999999773,not_correct,not_correct
18.json,,678,Sound approach.,6.0,3.34,20.04,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,679,Interesting ball role.,4.0,39.27,157.08,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,680,Listen.,4.0,92.44,369.76,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,681,Entire machine source.,1.0,88.74,88.74,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
74.json,INV/55-79/951,682,Later able either wrong.,1.0,23.11,23.11,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
74.json,INV/55-79/951,683,Stand expect.,4.0,45.64,182.56,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
74.json,INV/55-79/951,684,Particularly area.,3.0,82.95,248.85,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
74.json,INV/55-79/951,685,Couple open population.,6.0,4.76,28.56,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
74.json,INV/55-79/951,686,Process participant paper.,4.0,70.44,281.76,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
18.json,,687,Guy stock always quickly.,1.0,69.76,69.76,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,688,Think nor.,2.0,36.66,73.32,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,689,Short.,5.0,21.27,106.35,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,690,Eat finally available.,5.0,26.69,133.45,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
77.json,INV63917375,691,Pm likely practice.,6.0,56.02,336.12,608.64,0.0,0.0,608.64,608.64,0.0,correct,correct
77.json,INV63917375,692,Federal.,3.0,27.86,83.58,608.64,0.0,0.0,608.64,608.64,0.0,correct,correct
77.json,INV63917375,693,Out with throw call.,3.0,62.98,188.94,608.64,0.0,0.0,608.64,608.64,0.0,correct,correct
79.json,5875-863,694,Thing hand.,2.0,27.12,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
79.json,5875-863,695,Report brother.,1.0,68.78,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
79.json,5875-863,696,Less defense.,3.0,71.63,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
79.json,5875-863,697,Company whatever after.,3.0,97.03,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
79.json,5875-863,698,Find song.,6.0,70.31,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
80.json,INV/00-14/786,699,Knowledge prepare.,5.0,8.04,40.2,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
80.json,INV/00-14/786,700,Arm total.,3.0,25.3,75.9,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
80.json,INV/00-14/786,701,Partner everything process.,3.0,69.57,208.71,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
